rollrate,pitchrate,yawrate,ax,ay,az,beta,yawrate_noise,ax_noise,ay_noise,vx,vy,vz,betarate,pitch,roll,yaw
-0.019784,0.00025431,-0.22713,0.76033,-3.9929,0.12704,-0.00068045,-0.29218,0.69528,-4.058,17.685,-0.017612,-0.034142,0.0018262,0.007953,-0.017872,-3.6077
-0.01984,-2.40E-06,-0.22985,0.75611,-4.0382,0.13556,-0.00066084,0.34296,1.3289,-3.4653,17.693,-0.01734,-0.032829,0.0020911,0.0079132,-0.018089,-3.61
-0.019849,-0.00027434,-0.23258,0.75366,-4.0839,0.14337,-0.00063856,-0.6393,0.34694,-4.4906,17.701,-0.017023,-0.031434,0.0023298,0.0078698,-0.018305,-3.6123
-0.01981,-0.00057321,-0.23529,0.74945,-4.1291,0.15081,-0.00061406,-0.13094,0.8538,-4.0248,17.708,-0.016667,-0.029964,0.0025877,0.0078225,-0.018522,-3.6146
-0.019709,-0.00090087,-0.23801,0.7446,-4.173,0.1583,-0.00058641,0.29554,1.2781,-3.6394,17.716,-0.016257,-0.028419,0.0029297,0.0077711,-0.018738,-3.617
-0.019545,-0.0012607,-0.24072,0.74014,-4.2165,0.16595,-0.00055526,-0.11033,0.87053,-4.0861,17.723,-0.015785,-0.026799,0.0032838,0.0077152,-0.018953,-3.6194
-0.01932,-0.0016539,-0.24343,0.73626,-4.2598,0.17392,-0.00052055,-0.83911,0.14057,-4.8555,17.73,-0.015252,-0.0251,0.0036415,0.0076545,-0.019166,-3.6218
-0.019043,-0.0020783,-0.24612,0.73245,-4.3029,0.18216,-0.00048227,0.0044688,0.98303,-4.0523,17.738,-0.014655,-0.023321,0.0039933,0.0075887,-0.019376,-3.6243
-0.018727,-0.0025294,-0.24878,0.72873,-4.3454,0.19064,-0.00044048,-0.030938,0.94657,-4.1276,17.745,-0.013997,-0.021457,0.0043488,0.0075175,-0.019584,-3.6267
-0.018378,-0.0029998,-0.25141,0.72505,-4.3874,0.199,-0.00039514,-0.1609,0.81556,-4.2969,17.752,-0.013274,-0.01951,0.0047001,0.0074406,-0.019788,-3.6292
-0.018001,-0.0034803,-0.254,0.72141,-4.4289,0.20714,-0.00034635,-0.024261,0.95114,-4.1992,17.76,-0.012489,-0.017479,0.0050372,0.007358,-0.019989,-3.6318
-0.017595,-0.0039619,-0.25654,0.71777,-4.4701,0.21518,-0.00029432,-0.46507,0.50924,-4.6786,17.767,-0.011645,-0.015369,0.0053471,0.0072695,-0.020185,-3.6343
-0.017163,-0.0044384,-0.25903,0.71413,-4.511,0.2233,-0.00023937,0.6446,1.6178,-3.6074,17.774,-0.010748,-0.013177,0.0056237,0.0071752,-0.020378,-3.6369
-0.016707,-0.0049057,-0.26147,0.71047,-4.5516,0.23168,-0.00018184,-0.27424,0.6977,-4.5643,17.781,-0.0098033,-0.010903,0.0058637,0.0070752,-0.020566,-3.6395
-0.016234,-0.0053623,-0.26386,0.70677,-4.5919,0.24044,-0.00012211,-0.63613,0.33449,-4.9641,17.788,-0.0088175,-0.0085437,0.0060675,0.0069696,-0.020749,-3.6421
-0.015747,-0.0058082,-0.26618,0.70303,-4.6317,0.24961,-6.05E-05,-0.40235,0.56687,-4.7679,17.795,-0.0077968,-0.0060947,0.0062363,0.0068585,-0.020927,-3.6448
-0.015252,-0.0062448,-0.26845,0.69925,-4.6712,0.2592,2.58E-06,0.51943,1.4871,-3.8833,17.802,-0.0067469,-0.0035519,0.0063721,0.0067421,-0.0211,-3.6474
-0.014753,-0.0066741,-0.27067,0.69544,-4.7102,0.26925,6.69E-05,-0.14629,0.81982,-4.5859,17.809,-0.0056736,-0.00091091,0.006476,0.0066204,-0.021268,-3.6501
-0.014255,-0.0070986,-0.27283,0.69156,-4.7488,0.27976,0.00013204,-0.10631,0.85807,-4.5823,17.816,-0.0045823,0.0018328,0.0065485,0.0064935,-0.021431,-3.6528
-0.01376,-0.0075212,-0.27493,0.68764,-4.7869,0.29073,0.00019778,-0.96117,0.0014035,-5.4732,17.823,-0.0034782,0.0046838,0.006593,0.0063616,-0.021589,-3.6556
-0.013271,-0.0079445,-0.27697,0.68366,-4.8246,0.30222,0.00026381,0.06252,1.0232,-4.4851,17.83,-0.0023663,0.0076471,0.0066072,0.0062245,-0.021742,-3.6583
-0.012792,-0.0083712,-0.27896,0.67961,-4.8618,0.31431,0.00032983,-0.31953,0.63904,-4.9023,17.837,-0.0012522,0.010728,0.0065924,0.0060823,-0.021889,-3.6611
-0.012323,-0.0088044,-0.2809,0.67553,-4.8984,0.32689,0.00039558,-0.29802,0.65841,-4.9156,17.844,-0.0001401,0.013933,0.0065555,0.0059349,-0.022031,-3.6639
-0.011908,-0.0092504,-0.28282,0.67229,-4.9448,0.34021,0.00045819,-0.094809,0.8603,-4.7568,17.851,0.00092234,0.017267,0.0056172,0.0057824,-0.022169,-3.6667
-0.011554,-0.0097136,-0.2847,0.66712,-4.9767,0.35322,0.00051899,0.50487,1.4567,-4.1871,17.857,0.0019492,0.020732,0.0060912,0.0056245,-0.022302,-3.6696
-0.01118,-0.010204,-0.28654,0.66285,-5.0073,0.36647,0.00058097,-0.50528,0.44411,-5.2261,17.864,0.0030057,0.024329,0.0063312,0.0054611,-0.022432,-3.6724
-0.010772,-0.010735,-0.28832,0.65872,-5.0364,0.3798,0.00064556,-0.033344,0.9137,-4.7814,17.87,0.0041061,0.028059,0.0065659,0.0052918,-0.022557,-3.6753
-0.01032,-0.011318,-0.29006,0.65459,-5.0645,0.39339,0.00071252,-0.34864,0.596,-5.1231,17.877,0.0052509,0.031924,0.0068178,0.0051162,-0.022678,-3.6782
-0.0098177,-0.011961,-0.29175,0.65192,-5.0979,0.40776,0.00078209,-0.15569,0.78797,-4.9619,17.884,0.0064425,0.035926,0.0070816,0.0049338,-0.022793,-3.6811
-0.0093341,-0.012669,-0.29343,0.64642,-5.1269,0.42274,0.00084995,-0.1129,0.82694,-4.9464,17.89,0.0076047,0.040077,0.0069157,0.0047439,-0.022903,-3.684
-0.0088289,-0.01344,-0.29505,0.64283,-5.1515,0.43839,0.0009202,0.35208,1.29,-4.5043,17.896,0.0088124,0.044381,0.0071503,0.0045459,-0.023008,-3.6869
-0.0082682,-0.014266,-0.29659,0.63972,-5.1721,0.45203,0.00099449,-0.69835,0.23797,-5.5739,17.903,0.010092,0.048835,0.0076578,0.0043392,-0.023106,-3.6899
-0.0077216,-0.015113,-0.29804,0.63724,-5.19,0.46214,0.0010734,-0.26451,0.67077,-5.1565,17.909,0.011457,0.053408,0.0081581,0.0041235,-0.023199,-3.6929
-0.0071479,-0.015935,-0.29936,0.63431,-5.2058,0.46629,0.0011578,-0.22915,0.70452,-5.1356,17.915,0.012926,0.058053,0.0086462,0.0038989,-0.023285,-3.6959
-0.0064844,-0.016685,-0.30056,0.63136,-5.2245,0.46836,0.0012458,0.33729,1.2692,-4.5866,17.922,0.014463,0.062724,0.0089006,0.0036658,-0.023365,-3.6988
-0.0057327,-0.017359,-0.30166,0.6282,-5.2456,0.47266,0.0013351,-0.10456,0.8253,-5.0484,17.928,0.016022,0.067424,0.008904,0.0034251,-0.023437,-3.7019
-0.0049252,-0.017971,-0.30267,0.6247,-5.2682,0.48078,0.0014233,-0.062383,0.86499,-5.028,17.934,0.017566,0.072187,0.008732,0.0031775,-0.0235,-3.7049
-0.0041073,-0.018544,-0.30361,0.62092,-5.2917,0.49269,0.0015092,-0.0010225,0.9235,-4.9891,17.94,0.019069,0.077049,0.0084368,0.0029237,-0.023554,-3.7079
-0.0032372,-0.019099,-0.30441,0.61572,-5.2942,0.50692,0.0015973,-0.4895,0.43064,-5.4793,17.946,0.020613,0.082043,0.0092488,0.0026638,-0.0236,-3.7109
-0.0023588,-0.019652,-0.3051,0.61231,-5.3238,0.52492,0.0016835,-0.47441,0.443,-5.4931,17.953,0.02213,0.0872,0.0082731,0.0023981,-0.023635,-3.714
-0.0015734,-0.020219,-0.30562,0.60764,-5.3399,0.54427,0.0017654,-1.0681,-0.15484,-6.1024,17.959,0.023579,0.09255,0.0077844,0.0021267,-0.023662,-3.717
-0.00086822,-0.020803,-0.30609,0.60431,-5.3661,0.56299,0.0018398,0.243,1.1534,-4.817,17.965,0.024896,0.098083,0.0070284,0.0018492,-0.02368,-3.7201
-0.00029864,-0.021395,-0.30653,0.59983,-5.3896,0.58348,0.0019059,0.1695,1.0758,-4.9136,17.971,0.026067,0.10381,0.006219,0.0015657,-0.023691,-3.7231
0.00014243,-0.021999,-0.30695,0.59482,-5.413,0.60532,0.0019637,-0.26033,0.64144,-5.3664,17.976,0.027096,0.10975,0.0053963,0.0012762,-0.023696,-3.7262
0.00045726,-0.022618,-0.30737,0.58956,-5.4362,0.62837,0.0020135,-0.42244,0.47449,-5.5513,17.982,0.027982,0.11592,0.0045859,0.00098038,-0.023696,-3.7293
0.00059954,-0.023248,-0.30773,0.5851,-5.4694,0.65365,0.002052,-0.23623,0.6566,-5.3979,17.988,0.028674,0.12233,0.0031445,0.00067825,-0.023693,-3.7323
0.00057255,-0.0239,-0.30806,0.57883,-5.491,0.67769,0.0020789,0.30558,1.1925,-4.8774,17.994,0.029164,0.12898,0.0023319,0.00036967,-0.023689,-3.7354
0.00041283,-0.024617,-0.30844,0.57244,-5.5097,0.69835,0.002099,-0.23026,0.65062,-5.4315,17.999,0.029534,0.13586,0.0017193,5.42E-05,-0.023685,-3.7385
7.67E-05,-0.025446,-0.30889,0.56547,-5.5273,0.7175,0.0021135,-0.29552,0.57884,-5.5139,18.005,0.029807,0.14294,0.001265,-0.000269,-0.023682,-3.7416
-0.00033176,-0.026443,-0.30946,0.55721,-5.5427,0.73119,0.0021252,-0.61823,0.24844,-5.8515,18.011,0.030025,0.15019,0.0010905,-0.0006014,-0.023682,-3.7446
-0.00069414,-0.027669,-0.31014,0.55006,-5.5604,0.7446,0.002135,0.38481,1.245,-4.8655,18.016,0.030204,0.15756,0.00087332,-0.00094505,-0.023684,-3.7477
-0.00099853,-0.029108,-0.31093,0.54353,-5.5801,0.762,0.0021425,-1.0362,-0.18175,-6.3054,18.021,0.030338,0.16509,0.00063217,-0.0013022,-0.023689,-3.7508
-0.0012666,-0.030717,-0.31177,0.53737,-5.6009,0.78416,0.0021476,0.32449,1.1736,-4.9647,18.027,0.030425,0.17281,0.00038659,-0.0016749,-0.023696,-3.7539
-0.0015229,-0.032447,-0.31265,0.53003,-5.6171,0.8098,0.0021505,-0.45136,0.39132,-5.7558,18.032,0.030473,0.18078,0.00042266,-0.0020646,-0.023704,-3.757
-0.0016536,-0.034258,-0.31366,0.52858,-5.6174,0.83652,0.0021603,0.38709,1.2293,-4.9167,18.037,0.030637,0.18901,0.0015344,-0.0024722,-0.023713,-3.7602
-0.0017926,-0.036021,-0.31467,0.52532,-5.6215,0.85132,0.002179,-0.57467,0.26532,-5.8815,18.042,0.030957,0.19746,0.0023111,-0.0028981,-0.023722,-3.7633
-0.0019551,-0.037567,-0.31555,0.52163,-5.6059,0.84359,0.0022122,0.36395,1.2011,-4.9264,18.047,0.031539,0.20595,0.004071,-0.003341,-0.023731,-3.7664
-0.0019289,-0.038725,-0.31623,0.52184,-5.6082,0.81964,0.0022566,-0.52074,0.31733,-5.8127,18.053,0.032338,0.21427,0.0046956,-0.0037976,-0.023739,-3.7696
-0.0016573,-0.039449,-0.31673,0.5194,-5.6203,0.80036,0.0023038,-0.28114,0.55499,-5.5847,18.058,0.033183,0.22236,0.0046246,-0.0042639,-0.023745,-3.7727
-0.0012125,-0.039802,-0.31713,0.5151,-5.6399,0.79386,0.0023472,-0.34317,0.48906,-5.666,18.063,0.03396,0.23031,0.0040374,-0.0047356,-0.023745,-3.7759
-0.00070602,-0.039891,-0.31748,0.50939,-5.6627,0.80025,0.0023834,-0.2927,0.53416,-5.638,18.068,0.034602,0.23827,0.0032272,-0.0052094,-0.023739,-3.7791
-0.00024784,-0.03982,-0.3178,0.50291,-5.6861,0.81627,0.0024108,-0.20054,0.62017,-5.5689,18.073,0.035088,0.24635,0.0023149,-0.0056833,-0.023726,-3.7822
8.75E-05,-0.039667,-0.31811,0.49606,-5.709,0.83831,0.0024292,-0.90379,-0.089616,-6.2947,18.078,0.035415,0.25461,0.001438,-0.0061561,-0.023708,-3.7854
0.00025701,-0.039487,-0.31844,0.48887,-5.7307,0.8636,0.0024393,-0.25887,0.54844,-5.6711,18.082,0.035595,0.26312,0.00062832,-0.0066272,-0.023686,-3.7886
0.00024684,-0.039308,-0.31878,0.48145,-5.7516,0.89038,0.0024416,-0.76734,0.032893,-6.2001,18.087,0.035639,0.27188,-0.00011757,-0.0070964,-0.023661,-3.7918
5.85E-05,-0.039147,-0.31916,0.47368,-5.7721,0.9179,0.0024368,-0.78952,0.0033121,-6.2425,18.092,0.035557,0.28092,-0.00081646,-0.007564,-0.023636,-3.7949
-0.00030269,-0.039008,-0.31956,0.46563,-5.7931,0.94648,0.002425,-0.27689,0.50831,-5.7504,18.096,0.035354,0.29024,-0.0014966,-0.0080301,-0.023612,-3.7981
-0.00083,-0.038897,-0.32002,0.45721,-5.8146,0.97648,0.0024064,-0.25227,0.52496,-5.7469,18.101,0.035031,0.29985,-0.0021843,-0.008495,-0.023591,-3.8013
-0.0015242,-0.038815,-0.32053,0.4486,-5.8377,1.0078,0.0023811,-0.46219,0.30694,-5.9794,18.105,0.034588,0.30976,-0.0028623,-0.0089589,-0.023575,-3.8045
-0.0023924,-0.03877,-0.32111,0.43974,-5.8611,1.0412,0.002349,-0.62163,0.13921,-6.1616,18.11,0.034025,0.32,-0.0035167,-0.0094223,-0.023565,-3.8077
-0.0034557,-0.038823,-0.32182,0.43113,-5.8751,1.0649,0.0023128,-0.16493,0.58802,-5.7182,18.114,0.033394,0.33055,-0.0035685,-0.0098857,-0.023563,-3.8109
-0.0049033,-0.039183,-0.32275,0.42023,-5.8852,1.0747,0.0022788,-0.3592,0.38378,-5.9217,18.118,0.03281,0.34125,-0.0031526,-0.010351,-0.023572,-3.8141
-0.0066081,-0.04003,-0.32401,0.40332,-5.8868,1.0667,0.002254,0.022483,0.74982,-5.5403,18.122,0.032381,0.35197,-0.0017608,-0.010823,-0.023595,-3.8173
-0.008127,-0.041589,-0.32565,0.39173,-5.8949,1.0526,0.0022434,0.47855,1.1959,-5.0907,18.126,0.032182,0.36256,-0.0004625,-0.011307,-0.023633,-3.8206
-0.009419,-0.043814,-0.32755,0.38284,-5.9151,1.0514,0.0022437,-0.43478,0.27561,-6.0224,18.13,0.032168,0.37306,0.00038342,-0.011811,-0.023683,-3.8238
-0.010635,-0.046522,-0.32961,0.37407,-5.9467,1.0673,0.0022497,-0.23062,0.47306,-5.8477,18.133,0.032257,0.38364,0.00070499,-0.01234,-0.023744,-3.8271
-0.011938,-0.049507,-0.33174,0.37079,-5.9796,1.0964,0.0022577,-0.26016,0.44237,-5.908,18.137,0.032384,0.39445,0.0010359,-0.012898,-0.023815,-3.8304
-0.013393,-0.0525,-0.33375,0.37006,-5.9876,1.1096,0.002275,-0.53929,0.16452,-6.1931,18.14,0.032679,0.4055,0.0025259,-0.013488,-0.023897,-3.8337
-0.014841,-0.055071,-0.33547,0.36772,-6.0004,1.0914,0.0023054,-1.0072,-0.30397,-6.6721,18.144,0.033234,0.41652,0.0034318,-0.014106,-0.023992,-3.837
-0.016149,-0.056914,-0.33692,0.36475,-6.0236,1.0626,0.0023417,-0.75873,-0.057072,-6.4454,18.148,0.033897,0.42729,0.0036492,-0.014747,-0.024099,-3.8404
-0.017337,-0.057941,-0.33815,0.36057,-6.0565,1.0393,0.0023757,-0.37062,0.3281,-6.089,18.151,0.034523,0.43779,0.0030985,-0.015404,-0.024215,-3.8438
-0.018455,-0.058198,-0.33923,0.35494,-6.0943,1.0251,0.002402,-1.471,-0.77687,-7.2261,18.155,0.035009,0.4481,0.0021556,-0.016067,-0.024341,-3.8471
-0.019561,-0.057781,-0.34021,0.34812,-6.1333,1.0185,0.0024178,-0.16043,0.52789,-5.9535,18.158,0.035306,0.45831,0.0010555,-0.01673,-0.024475,-3.8505
-0.020685,-0.056803,-0.34115,0.34048,-6.1708,1.0162,0.0024227,-0.71383,-0.032193,-6.5434,18.161,0.035407,0.46848,6.03E-06,-0.017387,-0.024618,-3.8539
-0.02182,-0.055367,-0.34209,0.33202,-6.2039,1.0143,0.0024184,-0.083762,0.59034,-5.9456,18.165,0.035339,0.47863,-0.0008004,-0.018032,-0.02477,-3.8573
-0.022943,-0.053559,-0.34303,0.3238,-6.2344,1.0115,0.0024068,-0.54817,0.11865,-6.4396,18.168,0.03514,0.48875,-0.0014387,-0.018662,-0.024931,-3.8607
-0.024038,-0.05144,-0.34401,0.31552,-6.2629,1.0063,0.0023899,-0.64942,0.01011,-6.5683,18.171,0.034841,0.49884,-0.0019131,-0.019273,-0.025101,-3.8641
-0.025094,-0.049058,-0.34504,0.30722,-6.2904,0.99913,0.0023688,-1.287,-0.63471,-7.2324,18.174,0.034465,0.50887,-0.0022714,-0.019863,-0.025279,-3.8676
-0.02611,-0.046448,-0.34614,0.29894,-6.3181,0.9915,0.0023444,-0.38569,0.25939,-6.3577,18.177,0.034027,0.51882,-0.0025705,-0.020428,-0.025466,-3.871
-0.02711,-0.043626,-0.34731,0.2904,-6.3463,0.98451,0.0023172,-0.58365,0.054067,-6.5826,18.18,0.033536,0.52869,-0.0028161,-0.020967,-0.02566,-3.8745
-0.028085,-0.040618,-0.34856,0.28192,-6.3725,0.97799,0.0022888,-0.12655,0.50394,-6.1505,18.182,0.033017,0.5385,-0.0028819,-0.021478,-0.025862,-3.8779
-0.029036,-0.037445,-0.34988,0.2742,-6.3989,0.97293,0.0022598,0.25291,0.87699,-5.7961,18.185,0.032489,0.54825,-0.0028933,-0.021959,-0.026072,-3.8814
-0.030018,-0.034191,-0.35135,0.2661,-6.4117,0.95462,0.0022345,-0.16058,0.45687,-6.2209,18.188,0.03203,0.55791,-0.0020668,-0.022409,-0.026289,-3.8849
-0.031129,-0.031163,-0.35314,0.25042,-6.4044,0.90318,0.0022253,-0.3769,0.22667,-6.4282,18.19,0.031855,0.56723,0.00038609,-0.022828,-0.026515,-3.8884
-0.031925,-0.028811,-0.35543,0.23817,-6.3963,0.82314,0.002245,-0.29039,0.30322,-6.3313,18.192,0.03217,0.57587,0.0034025,-0.023221,-0.026749,-3.892
-0.032234,-0.027302,-0.35815,0.23051,-6.3975,0.74563,0.0022943,-0.81328,-0.22462,-6.8526,18.195,0.032996,0.5837,0.0062542,-0.023597,-0.026987,-3.8955
-0.032155,-0.026551,-0.36119,0.22496,-6.4095,0.68163,0.0023703,-0.56073,0.025425,-6.6091,18.197,0.034294,0.59082,0.008754,-0.023963,-0.027223,-3.8991
-0.031886,-0.026392,-0.36444,0.21889,-6.4374,0.63612,0.002468,-1.37,-0.78665,-7.4429,18.199,0.035984,0.59739,0.010527,-0.024326,-0.027456,-3.9027
-0.031659,-0.026675,-0.36783,0.2137,-6.4746,0.61344,0.0025808,0.25617,0.8377,-5.8506,18.201,0.037947,0.60362,0.011912,-0.024692,-0.027683,-3.9064
-0.031611,-0.027252,-0.37126,0.20832,-6.5157,0.60609,0.002706,-0.28428,0.29529,-6.4287,18.203,0.040142,0.6097,0.013039,-0.025064,-0.027907,-3.9101
-0.0318,-0.027961,-0.37462,0.20293,-6.559,0.60719,0.0028415,-0.11498,0.46257,-6.2993,18.205,0.042537,0.61576,0.013993,-0.025445,-0.02813,-3.9138
-0.032233,-0.028652,-0.37786,0.19716,-6.6014,0.61261,0.002986,-1.2725,-0.69743,-7.496,18.207,0.045103,0.62186,0.014855,-0.025834,-0.028353,-3.9175
-0.032865,-0.02921,-0.38095,0.19157,-6.6418,0.62067,0.0031391,-0.30397,0.26855,-6.5648,18.208,0.047837,0.62802,0.015691,-0.026231,-0.02858,-3.9213
-0.033647,-0.029558,-0.38385,0.18596,-6.6821,0.62998,0.0032996,-0.42458,0.14523,-6.7228,18.21,0.050715,0.63427,0.016364,-0.026635,-0.028811,-3.9251
-0.034533,-0.02966,-0.38656,0.18017,-6.7217,0.63972,0.0034662,-0.94439,-0.37766,-7.2795,18.212,0.05371,0.64062,0.016893,-0.027043,-0.029048,-3.929
-0.035474,-0.029512,-0.38908,0.17414,-6.7601,0.64911,0.0036374,0.21232,0.77555,-6.1587,18.213,0.056796,0.64706,0.017327,-0.027452,-0.029292,-3.9329
-0.036431,-0.029135,-0.39145,0.16779,-6.7978,0.65744,0.0038124,-0.95656,-0.39733,-7.3629,18.215,0.059953,0.65359,0.017638,-0.02786,-0.029544,-3.9368
-0.037369,-0.028564,-0.39367,0.16121,-6.8344,0.66413,0.0039901,-0.034438,0.52044,-6.4752,18.216,0.063163,0.6602,0.017885,-0.028265,-0.029803,-3.9407
-0.038253,-0.027839,-0.39579,0.15451,-6.8697,0.66873,0.0041701,-1.1912,-0.64086,-7.6651,18.217,0.066415,0.66686,0.018101,-0.028665,-0.030068,-3.9446
-0.039059,-0.027006,-0.39781,0.14821,-6.9042,0.67142,0.0043521,-0.61564,-0.069621,-7.122,18.219,0.069703,0.67356,0.018298,-0.029059,-0.03034,-3.9486
-0.039777,-0.026112,-0.39977,0.1414,-6.9362,0.67207,0.0045364,-0.3649,0.17627,-6.9013,18.22,0.073032,0.68028,0.018538,-0.029446,-0.030617,-3.9525
-0.04038,-0.025189,-0.40169,0.13489,-6.9668,0.67007,0.0047233,-0.077205,0.45938,-6.6423,18.221,0.076408,0.68699,0.018838,-0.029826,-0.030899,-3.9565
-0.040856,-0.024265,-0.40356,0.12825,-6.9971,0.66639,0.0049132,-0.32755,0.20427,-6.9211,18.222,0.079836,0.69367,0.01911,-0.030198,-0.031185,-3.9606
-0.041215,-0.023336,-0.40538,0.1238,-7.0316,0.66664,0.0051044,-0.48539,0.043792,-7.1116,18.223,0.083286,0.70032,0.019081,-0.030563,-0.031472,-3.9646
-0.04151,-0.022347,-0.4071,0.1188,-7.0633,0.67116,0.0052951,0.57549,1.1014,-6.0807,18.224,0.08673,0.70701,0.019076,-0.03092,-0.03176,-3.9687
-0.04175,-0.021296,-0.40874,0.11262,-7.0906,0.67293,0.0054867,0.094309,0.61566,-6.5876,18.224,0.090191,0.71373,0.019269,-0.031268,-0.03205,-3.9727
-0.041908,-0.020237,-0.41033,0.10627,-7.1144,0.67005,0.0056811,-0.21921,0.29739,-6.9233,18.225,0.093702,0.72045,0.019621,-0.031607,-0.032339,-3.9768
-0.041955,-0.019224,-0.41191,0.10038,-7.1347,0.66298,0.0058799,-0.48198,0.030312,-7.2048,18.226,0.097288,0.72712,0.020147,-0.031938,-0.032628,-3.9809
-0.041855,-0.018299,-0.41348,0.095111,-7.1515,0.65154,0.0060849,-0.33656,0.17203,-7.0746,18.226,0.10098,0.73369,0.020842,-0.032261,-0.032914,-3.985
-0.041594,-0.017475,-0.41502,0.090651,-7.1668,0.63671,0.0062973,-0.79139,-0.28572,-7.5432,18.227,0.10481,0.74013,0.021604,-0.032577,-0.033197,-3.9892
-0.041187,-0.016757,-0.41654,0.08686,-7.1816,0.62038,0.0065173,-0.40898,0.094419,-7.174,18.227,0.10877,0.74642,0.022354,-0.032886,-0.033475,-3.9933
-0.040661,-0.016138,-0.41802,0.084357,-7.197,0.604,0.0067446,-0.43619,0.066183,-7.2152,18.228,0.11287,0.75253,0.02306,-0.033191,-0.033746,-3.9975
-0.040069,-0.015605,-0.41943,0.08112,-7.2116,0.58983,0.0069781,-0.27774,0.22281,-7.07,18.228,0.11708,0.7585,0.023646,-0.033491,-0.03401,-4.0017
-0.039427,-0.015144,-0.42078,0.078438,-7.2262,0.57605,0.0072176,-0.83447,-0.33525,-7.6398,18.228,0.12139,0.76433,0.024218,-0.033788,-0.034265,-4.0059
-0.038764,-0.014746,-0.42204,0.076078,-7.2412,0.56374,0.0074622,-0.37524,0.12288,-7.1944,18.229,0.1258,0.77002,0.02466,-0.034083,-0.034513,-4.0101
-0.038108,-0.014395,-0.42321,0.073963,-7.2562,0.5531,0.0077107,-0.35573,0.14144,-7.1887,18.229,0.13029,0.77561,0.025002,-0.034375,-0.034753,-4.0143
-0.037467,-0.014074,-0.42428,0.072039,-7.2691,0.54402,0.0079627,-0.5837,-0.087375,-7.4285,18.229,0.13484,0.78109,0.025367,-0.034665,-0.034984,-4.0185
-0.036845,-0.013767,-0.42526,0.070381,-7.2813,0.53645,0.0082179,-1.2897,-0.79403,-8.1457,18.229,0.13946,0.78649,0.025666,-0.034953,-0.035207,-4.0228
-0.036245,-0.01346,-0.42612,0.069012,-7.2921,0.53004,0.008476,-0.67999,-0.18486,-7.546,18.229,0.14413,0.79182,0.025918,-0.035239,-0.035423,-4.027
-0.035662,-0.013144,-0.42685,0.067993,-7.3011,0.52453,0.0087363,-0.0060342,0.48881,-6.8803,18.229,0.14884,0.79709,0.026147,-0.035524,-0.035631,-4.0313
-0.035083,-0.012815,-0.42745,0.067394,-7.3076,0.51971,0.008999,-0.40858,0.086262,-7.2888,18.229,0.15361,0.80231,0.026373,-0.035806,-0.035832,-4.0356
-0.034492,-0.012469,-0.42788,0.067252,-7.3113,0.5154,0.0092639,-0.90986,-0.41472,-7.7933,18.229,0.15841,0.80748,0.026604,-0.036086,-0.036026,-4.0398
-0.033876,-0.012107,-0.42816,0.067515,-7.3123,0.51143,0.0095311,-1.0396,-0.54396,-7.9238,18.229,0.16326,0.81261,0.026825,-0.036364,-0.036213,-4.0441
-0.033236,-0.011732,-0.42826,0.067655,-7.3109,0.50718,0.0098004,-0.38745,0.10847,-7.2701,18.229,0.16815,0.8177,0.02701,-0.036639,-0.036392,-4.0484
-0.032571,-0.011362,-0.42822,0.067529,-7.3076,0.50071,0.010071,0.32889,0.82464,-6.5505,18.229,0.17308,0.82274,0.027148,-0.03691,-0.036563,-4.0527
-0.031886,-0.011022,-0.42804,0.067733,-7.3036,0.49304,0.010343,0.016982,0.51276,-6.8585,18.229,0.17802,0.82771,0.027193,-0.037179,-0.036726,-4.0569
-0.031201,-0.010726,-0.42775,0.068204,-7.2991,0.48504,0.010615,-0.20871,0.28725,-7.08,18.229,0.18296,0.8326,0.027135,-0.037445,-0.036882,-4.0612
-0.030544,-0.010476,-0.42734,0.067164,-7.2998,0.47802,0.010885,-0.42326,0.071246,-7.2957,18.229,0.18788,0.83741,0.026707,-0.037709,-0.03703,-4.0655
-0.030159,-0.01031,-0.42691,0.064425,-7.3136,0.48475,0.011145,-1.295,-0.80363,-8.1817,18.229,0.19263,0.84221,0.025527,-0.037972,-0.037171,-4.0698
-0.03024,-0.010337,-0.42649,0.061745,-7.3233,0.50762,0.011394,0.12726,0.61549,-6.7696,18.229,0.19717,0.84716,0.024422,-0.038233,-0.03731,-4.074
-0.030509,-0.010611,-0.42601,0.061473,-7.3179,0.52899,0.011636,0.17418,0.66166,-6.7177,18.228,0.2016,0.85235,0.024165,-0.038497,-0.037449,-4.0783
-0.030628,-0.011041,-0.42537,0.063305,-7.2969,0.53253,0.011879,-0.58191,-0.093239,-7.4534,18.228,0.20607,0.85767,0.02464,-0.038765,-0.037591,-4.0825
-0.030391,-0.011463,-0.42448,0.067638,-7.2677,0.51516,0.01213,0.71825,1.2104,-6.125,18.228,0.21065,0.86293,0.025364,-0.039038,-0.03773,-4.0868
-0.029743,-0.011729,-0.42331,0.07372,-7.2359,0.48187,0.012387,-0.90796,-0.41093,-7.7206,18.228,0.21535,0.86792,0.025955,-0.039314,-0.037865,-4.091
-0.028717,-0.011735,-0.42185,0.080728,-7.2045,0.4393,0.012648,-0.4987,0.0038825,-7.2814,18.228,0.22013,0.87253,0.026237,-0.039592,-0.037991,-4.0952
-0.027392,-0.011433,-0.42011,0.088014,-7.1748,0.39291,0.01291,-0.30213,0.20599,-7.0569,18.227,0.22492,0.87669,0.026142,-0.039868,-0.038104,-4.0994
